,text,intent
467,how can i get from boston to atlanta and back in the same day and have the most hours on the ground in atlanta,atis_flight
468,show me the flights leaving charlotte to atlanta around 7 pm next tuesday,atis_flight
469,i now need a flight from san jose to houston leaving on sunday the fourth,atis_flight
470,i'd like information on boston to washington,atis_flight
471,what ground transportation is available in pittsburgh,atis_ground_service
472,which airlines fly from boston to washington dc,atis_airline
473,show me the flights from baltimore to boston,atis_flight
474,what flights do you have from boston to pittsburgh on wednesday of next week after 6 pm,atis_flight
475,show me the flights out of love field,atis_flight
476,i need a flight from newark to los angeles leaving tomorrow evening,atis_flight
477,flights from montreal,atis_flight
478,what pm flights are available from philadelphia to pittsburgh,atis_flight
479,show me flights from denver to philadelphia,atis_flight
480,i'd like flight information between boston and washington september third,atis_flight
481,i'd like to fly from minneapolis to long beach two days from today in the early morning,atis_flight
482,how many fares are there one way from tacoma to montreal,atis_quantity
483,show me the flights from atlanta to boston,atis_flight
484,list all the landings at general mitchell international,atis_flight
485,which northwest and united flights go through denver before noon,atis_flight
486,round trip fares from baltimore to philadelphia under 1000 dollars,atis_airfare
487,morning flight from dallas to atlanta,atis_flight
488,what is fare code fn,atis_abbreviation
489,i would like a flight from pittsburgh to san francisco on august twentieth,atis_flight
490,what are my meal options from boston to denver,atis_meal
491,i want to fly from miami to chicago on american airlines and arrive at around 5 o'clock in the afternoon show me all flights,atis_flight
492,show me all flights from pittsburgh which leave tomorrow and arrive in boston,atis_flight
493,flights from indianapolis to seattle,atis_flight
494,newark to cleveland,atis_flight
495,list flights from boston to san francisco that serve only breakfast,atis_flight
496,show me flights from los angeles to pittsburgh for tuesday,atis_flight
497,are there any flights from chicago to minneapolis on saturday on continental,atis_flight
498,all flights from boston to washington dc after 5 pm on november eleventh economy class,atis_flight
499,list all day time flights from pittsburgh to boston,atis_flight
500,when are the american flights from phoenix to milwaukee,atis_flight
501,give me the flights from washington dc to philadelphia for december second,atis_flight
502,boston to denver monday,atis_flight
503,show me the flights on delta or twa which go through atlanta,atis_flight
504,is there a plane from boston to washington,atis_aircraft
505,what ground transportation is available in san francisco,atis_ground_service
506,show afternoon flights from dallas to san francisco,atis_flight
507,shortest evening flight from tampa to cincinnati,atis_flight
508,i want to leave chicago next tuesday and arrive in detroit around 6 pm,atis_flight
509,all flights from pittsburgh to philadelphia that arrive at 6 o'clock next tuesday,atis_flight
510,find the latest flight from san francisco to atlanta that serves a meal,atis_flight
511,i would like to book a flight from baltimore to newark early in the morning on april ninth,atis_flight
512,flights from newark new jersey to cleveland ohio,atis_flight
513,show me the flights from boston to oakland,atis_flight
514,how much is the cheapest flight from denver to pittsburgh with a stop in atlanta,atis_airfare
515,please list the flight times from pittsburgh to newark,atis_flight_time
516,show me the cheapest one way flights from dallas to san francisco leaving dallas after 4 pm,atis_flight
517,give me a flight from tampa to charlotte on sunday,atis_flight
518,i want a flight from los angeles to charlotte that leaves on a weekday morning,atis_flight
519,show me all direct flights from dallas fort worth to either san francisco or oakland,atis_flight
520,list types of planes that fly between pittsburgh and baltimore,atis_aircraft
521,please give me flights available from denver to philadelphia,atis_flight
522,show me flights leaving from dallas to baltimore,atis_flight
523,price of flight from cleveland to nashville,atis_airfare
524,can you show me flights that are economy class from baltimore to dallas,atis_flight
525,what flights from st. paul to kansas city on friday with a meal,atis_flight
526,flights from montreal and phoenix to las vegas,atis_flight
527,show me the southwest airlines flights from san diego to san francisco,atis_flight
528,what are the prices of these flights,atis_airfare
529,i would like to fly from boston to baltimore please tell me what are the times of the flights,atis_flight
530,can i see ground transportation from long beach airport to downtown,atis_ground_service
531,show me flights from atlanta to baltimore,atis_flight
532,i want a flight from pittsburgh to los angeles that departs after 6 pm on thursday,atis_flight
533,i'd like a first class flight from denver to baltimore on january first,atis_flight
534,flight on monday from philadelphia to oakland california early morning,atis_flight
